StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
DL002,2018-06-25,61.81,78.83,,,2.31,5.93,0.04,14.11,7.27,2.07,,,145,Moderate
DL002,2018-06-26,70.33,275.5,,,,,1.63,16.12,18.24,9.52,32.1,,,
DL002,2018-06-27,68.1,229,,,,,,,10.73,,,,195,Moderate
DL002,2018-06-28,,,,,,,,,,,,,,
DL002,2018-06-29,,,,,,,,,,,,,,
DL002,2018-06-30,,,,,,,,,,,,,,
DL002,2018-07-01,,,,,,,,,,,,,,
DL002,2018-07-02,,,,,,,,,,,,,,
DL002,2018-07-03,,,,,,,,,,,,,,
DL002,2018-07-04,,,,,,,,,,,,,,
DL002,2018-07-05,,,,,,,,,,,,,,
DL002,2018-07-06,,,,,,,,,,,,,,
DL002,2018-07-07,,,,,,,,,,,,,,
DL002,2018-07-08,,,,,,,,,,,,,,
DL002,2018-07-09,,,,,,,,,,,,,,
DL002,2018-07-10,,,,,,,,,,,,,,
DL002,2018-07-11,,,,,,,,,,,,,,
DL002,2018-07-12,,,,,,,,,,,,,,
DL002,2018-07-13,,,,,,,,,,,,,,
DL002,2018-07-14,,,,,,,,,,,,,,
DL002,2018-07-15,,,,,,,,,,,,,,
DL002,2018-07-16,,,,,,,,,,,,,,
DL002,2018-07-17,,,,,,,,,,,,,,
DL002,2018-07-18,,,,,,,,,,,,,,
DL002,2018-07-19,,,,,,,,,,,,,,
DL002,2018-07-20,,,,,,,,,,,,,,
DL002,2018-07-21,,,,,,,,,,,,,,
DL002,2018-07-22,,,,,,,,,,,,,,
DL002,2018-07-23,,,,,,,,,,,,,,
DL002,2018-07-24,,,,,,,,,,,,,,
DL002,2018-07-25,,,,,,,,,,,,,,
DL002,2018-07-26,,,,,,,,,,,,,,
DL002,2018-07-27,,,,,,,,,,,,,,
DL002,2018-07-28,,,,,,,,,,,,,,
DL002,2018-07-29,,,,,,,,,,,,,,
DL002,2018-07-30,,,,,,,,,,,,,,
DL002,2018-07-31,,,,,,,,,,,,,,
DL002,2018-08-01,,,,,,,,,,,,,,
DL002,2018-08-02,,,,,,,,,,,,,,
DL002,2018-08-03,,,,,,,,,,,,,,
DL002,2018-08-04,,,,,,,,,,,,,,
DL002,2018-08-05,,,,,,,,,,,,,,
DL002,2018-08-06,,,,,,,,,,,,,,
DL002,2018-08-07,,,,,,,,,,,,,,
DL002,2018-08-08,,,,,,,,,,,,,,
DL002,2018-08-09,,,,,,,,,,,,,,
DL002,2018-08-10,,,,,,,,,,,,,,
DL002,2018-08-11,,,,,,,,,,,,,,
DL002,2018-08-12,51,224,3.6,8.2,7.3,2.5,,9.3,18.4,0.6,122.1,,,
DL002,2018-08-13,42.4,167.37,13.47,18.7,20.92,19.72,1.59,9.38,22.98,2.11,141.65,,,
DL002,2018-08-14,62.83,202.22,11.81,12.24,16.14,14.41,1.65,9.98,45.18,2.72,152.45,,168,Moderate
DL002,2018-08-15,52.19,172.21,8.07,11.1,12.44,11.98,1.26,9.75,24,2.2,146.26,,169,Moderate
DL002,2018-08-16,43.85,149.8,12.36,9.75,15.26,9.5,1.17,10.45,45.27,2.51,154.2,,145,Moderate
DL002,2018-08-17,42.01,122.86,5.95,5.5,7.76,6.49,1.51,9.81,40.52,2.96,162.38,,168,Moderate
DL002,2018-08-18,39.92,109.56,4.94,5.79,6.98,6.49,2.03,10.14,39.43,2.18,152.62,,118,Moderate
DL002,2018-08-19,68.23,167.27,4.5,11.18,8.53,4.72,2.39,11.41,33.01,2.36,156.13,,134,Moderate
DL002,2018-08-20,80.83,201.32,3.34,18.49,11.77,12.59,2.5,8.84,57.32,2.15,144.44,,211,Poor
DL002,2018-08-21,32.2,108.5,3.23,23.12,13.95,31.37,1.81,9.64,32.36,1.6,129.55,,127,Moderate
DL002,2018-08-22,32.54,104.62,3.69,27.15,16.56,35.51,1.61,9.65,26.45,1.7,138.23,,112,Moderate
DL002,2018-08-23,36.27,92.5,18.64,27.86,23.15,27.68,2.15,9.52,12.62,1.56,124.65,,117,Moderate
DL002,2018-08-24,38.75,166.31,16.74,24.25,23.05,22.47,2.41,9.97,11.43,2.07,120.4,,123,Moderate
DL002,2018-08-25,35.98,164.45,17.28,35.08,24.34,29.73,1.72,18.03,18.99,2.02,124.71,,146,Moderate
DL002,2018-08-26,33.9,184.3,12.15,26.42,20.01,31.82,0.8,13.74,31.62,3.29,127.44,,79,Satisfactory
DL002,2018-08-27,28.67,90.27,4.28,31.33,17.75,18.76,1,11.89,54.49,1.86,110.64,,146,Moderate
DL002,2018-08-28,37.52,89.05,6.2,8.88,9.36,13.28,1.18,11.95,49.32,1.87,121.99,,160,Moderate
DL002,2018-08-29,32.54,91.97,7.58,18.01,14.29,17.88,1.03,10.97,23.25,1.36,98.46,,94,Satisfactory
DL002,2018-08-30,119.97,175.21,19.17,29.91,27.72,30.45,1.45,14.2,29.54,2.28,94.64,,152,Moderate
DL002,2018-08-31,55.82,246.31,18.52,21.33,25.18,27.79,2.05,11.31,31.96,1.49,79.53,,279,Poor
DL002,2018-09-01,49.42,117.31,,,,,2.01,17.95,23.13,2.22,78.39,,159,Moderate
DL002,2018-09-02,62.91,132.71,,,,,2.04,11.94,43.52,1.75,67.37,,174,Moderate
DL002,2018-09-03,62.32,113.75,,,,2.6,2.31,11.04,51.85,2.18,63.88,,164,Moderate
DL002,2018-09-04,80.25,175.47,44.28,66.82,50.12,50.53,2.95,12.53,41.73,3.7,83.83,,155,Moderate
DL002,2018-09-05,48.12,179.71,21.42,62.86,43,42.05,2.36,18.67,27.78,2.48,89.9,,146,Moderate
DL002,2018-09-06,53.04,238.12,49.53,66.32,71.7,42.66,2.88,29.02,31.06,2.62,91.55,,202,Poor
DL002,2018-09-07,57.03,144.96,115.58,88.39,141.23,41.6,2.71,20.86,52.1,2.97,93.62,,162,Moderate
DL002,2018-09-08,34.79,101.07,34.32,49.07,54.1,39.16,1.7,20.53,40.31,0.9,108.56,,132,Moderate
DL002,2018-09-09,24.06,67.23,9.75,31.14,24.51,30.7,1.54,20.28,34.05,0.41,71.63,,107,Moderate
DL002,2018-09-10,41.46,134.84,47.79,55.09,68.26,31.59,2,21.33,42.71,0.74,73.56,,132,Moderate
DL002,2018-09-11,35.71,160.86,115.41,71.24,131.9,27.74,2.01,19.73,33.73,1.03,77.01,,133,Moderate
DL002,2018-09-12,37.64,201.12,124.45,61.5,134.16,30.46,1.76,20.69,29.83,1.71,78.48,,160,Moderate
DL002,2018-09-13,35.44,212.51,163.44,68.79,169.88,29.14,1.72,20.5,28.77,0.73,68.47,,172,Moderate
DL002,2018-09-14,38.49,182.62,124.57,64.47,135.76,30.39,2.09,20.07,32.76,0.77,69.74,,173,Moderate
DL002,2018-09-15,42.4,227.45,127.33,76.69,144.59,36.8,1.91,27.51,33.44,1.23,71,,185,Moderate
DL002,2018-09-16,50.5,198.48,95.76,58,108.93,36.24,2.05,21.03,31.41,1.35,66.13,,169,Moderate
DL002,2018-09-17,62.59,235.34,95.04,74.03,116.82,42.85,1.81,23.21,23.88,1.03,69.07,,187,Moderate
DL002,2018-09-18,49.9,224.88,64.82,79.61,95.18,35.26,2.31,19.55,18.74,0.78,64.31,,189,Moderate
DL002,2018-09-19,70.94,277.89,130.64,95.18,157.2,46.11,2.21,27.98,21.36,1.4,58.66,,216,Poor
DL002,2018-09-20,,,,,,,,,,,,,218,Poor
DL002,2018-09-21,,,,,,,,,,,,,,
DL002,2018-09-22,,,,,,,,,,,,,,
DL002,2018-09-23,,,,,,,,,,,,,,
DL002,2018-09-24,40.22,51.25,159.27,79.35,172.03,29.09,2.17,21.42,13.03,2.13,52.95,,,
DL002,2018-09-25,28.88,61.18,139.92,66.58,149.5,33.2,2.4,21.38,10.47,1.6,35.88,,167,Moderate
DL002,2018-09-26,48.9,188.36,169.83,85.68,184.05,38.77,2.09,21.23,19.77,1.9,34.93,,192,Moderate
DL002,2018-09-27,97.66,350.43,216.53,112.91,239.29,49.31,3.51,24.23,21.4,3.82,40.05,,270,Poor
DL002,2018-09-28,120.16,493.9,258.3,131.55,282.33,67.27,3.64,21.44,23.22,4.66,45.41,,387,Very Poor
DL002,2018-09-29,131.09,390.62,142.01,110.24,176.35,69.96,2.68,21.68,25.91,3.12,35.85,,462,Severe
DL002,2018-09-30,65.85,202.86,100.89,99.5,135.14,58.09,2.26,20.34,22.15,1.42,20.2,,213,Poor
DL002,2018-10-01,68.19,207.75,134.47,110.89,168.57,61.62,1.97,23.02,27.1,1.94,23.2,,183,Moderate
DL002,2018-10-02,60.4,241.98,133.48,98.3,161.05,79.12,1.91,23.49,,1.84,35.18,,189,Moderate
DL002,2018-10-03,67.16,291.12,144.61,125.82,184.84,67.56,2.82,23.05,32.82,3.83,31.19,,221,Poor
DL002,2018-10-04,132.77,327.29,66.25,115.56,113.41,67.46,3.64,20.98,56.41,6.3,33.48,,291,Poor
DL002,2018-10-05,142.73,380.19,187.62,121.5,219.81,79.01,2.17,20.55,39.3,9.81,54.18,,342,Very Poor
DL002,2018-10-06,87.26,340.01,195.83,116,221.42,59.03,,21.19,24.9,9.57,63.05,,297,Poor
DL002,2018-10-07,92.41,356.57,147.3,113.1,180.26,53.65,,20.96,29.81,8.47,58.55,,266,Poor
DL002,2018-10-08,152.71,400.24,81.66,124.2,132.63,57.69,3.36,20.97,56.68,8.73,101.46,,366,Very Poor
DL002,2018-10-09,104.52,317.16,26.85,79.36,62.77,48.44,2.64,21.04,62.47,7.22,70.6,,298,Poor
DL002,2018-10-10,99.94,338.12,27.75,86.63,68.7,44.86,3.69,21.16,44.76,8.03,61.65,,310,Very Poor
DL002,2018-10-11,73.16,245.57,16.68,54.29,42.47,42.26,1.96,20.62,42.17,3.78,36.15,,224,Poor
DL002,2018-10-12,74.49,232.98,85.23,92.39,118.61,42.06,2.09,19.75,27.86,6.16,48.85,,174,Moderate
DL002,2018-10-13,201.69,440.86,187.78,128.46,221.41,62.88,2.61,20.57,15.96,9.47,55.32,,363,Very Poor
DL002,2018-10-14,99.62,317.99,192.01,138.21,229.34,52.35,2.69,20.5,13.95,8.84,42.91,,294,Poor
DL002,2018-10-15,138.53,384.12,161.02,143.02,208.17,62.08,2.77,20.19,17.68,9.87,69.57,,306,Very Poor
DL002,2018-10-16,175.98,541.09,139.56,145.74,205.04,85.51,3.58,18.43,55.76,12.74,108.8,,452,Severe
DL002,2018-10-17,167.68,487.19,84.33,134.18,131.82,66.96,3.26,23.06,39.58,11.42,88.17,,470,Severe
DL002,2018-10-18,172.06,404,112.19,112.21,150.09,71.43,3.64,22.31,69.19,11.82,143.17,,388,Very Poor
DL002,2018-10-19,171.51,444.84,131.6,133.45,176.96,64.19,3.3,20.6,44.37,12.4,74.08,,406,Severe
DL002,2018-10-20,212.55,436.67,124.15,116.55,164.87,48.01,2.8,20.55,27.25,10.78,48.74,,408,Severe
DL002,2018-10-21,180.34,396.25,146.5,113.81,179.85,49.81,2.93,20.06,25.88,11.07,51.75,,395,Very Poor
DL002,2018-10-22,142.97,375.09,208.73,122.56,234.3,44.79,2.76,20.62,20.78,10.4,45.78,,330,Very Poor
DL002,2018-10-23,158.06,455.79,203.34,135.86,247.29,45.55,3.49,22.43,23.33,14.9,66.38,,389,Very Poor
DL002,2018-10-24,221.82,566.33,236.35,165.21,280.24,89,3.58,22.12,74.46,16.55,88.6,,537,Severe
DL002,2018-10-25,199.79,490.05,211.67,156.99,255.57,36.31,2.69,26.69,68.19,13.72,152.31,,490,Severe
DL002,2018-10-26,276.34,603.48,229.14,171.57,287.01,55.19,3.65,26.87,41.54,19.18,139.53,,567,Severe
DL002,2018-10-27,272.64,614.8,163.03,200.94,203.46,78.45,5.14,27.57,25.35,24.48,127.55,,608,Severe
DL002,2018-10-28,261.11,536.1,176.28,154.07,236.23,77.06,3.94,14.2,19.32,18.74,85.71,,603,Severe
DL002,2018-10-29,312.47,646.23,172.96,193.34,248.82,75.93,5.69,16.18,22.68,21.85,79.63,,582,Severe
DL002,2018-10-30,361.19,685.67,189.53,212.29,275.57,88.19,5.42,16.18,22.62,23.47,113.81,,719,Severe
DL002,2018-10-31,250.7,578.17,198.68,146.03,231.65,108.18,4.16,9.3,23.28,14.71,102.78,,610,Severe
DL002,2018-11-01,309.98,596.99,117.56,158.31,176.3,72.32,4.75,17.72,19.09,19.04,142.88,,644,Severe
DL002,2018-11-02,223.55,423.45,72.08,128.05,126.87,72.93,2.23,10.4,25.51,10.82,81.27,,483,Severe
DL002,2018-11-03,167.27,319.12,22.89,85.03,63.86,59.88,2.26,13.26,20.45,5.83,45.81,,352,Very Poor
DL002,2018-11-04,102.64,206.53,43.52,77.53,76.78,34.43,2.02,20.36,19.73,3.95,36.89,,248,Poor
DL002,2018-11-05,468.21,602.64,190.64,123.27,219.41,45.57,3.75,20.65,9.51,10.93,34.26,,489,Severe
DL002,2018-11-06,203.88,378.44,174.1,112.85,202.1,28.24,2.14,18.81,13.95,8.28,30.56,,460,Severe
DL002,2018-11-07,212.39,401.76,165.6,124.36,198.87,23.67,3.06,18.87,18.68,7.98,25.46,,351,Very Poor
DL002,2018-11-08,397.34,589.98,189.77,186,257.87,39.81,4.69,28.05,13.93,23.37,62.06,,388,Very Poor
DL002,2018-11-09,456.54,551.43,205.06,250.94,257.76,33.04,5.04,19.1,14.79,20.52,87.94,,611,Severe
DL002,2018-11-10,376.25,601.07,231.2,283.04,252.13,36.66,5,16.54,20.9,20.73,123.36,,564,Severe
DL002,2018-11-11,347.59,580.33,230.06,232.34,251.39,43.37,4.45,20.94,18.16,16.06,99.08,,621,Severe
DL002,2018-11-12,354.95,620.11,175.93,168.92,216.2,82.86,4.36,29.32,15.45,15.1,81.42,,598,Severe
DL002,2018-11-13,342.32,535.08,119.69,145.76,170.8,116.03,3.34,18.12,18.91,16.81,109.91,,611,Severe
DL002,2018-11-14,174.59,292.01,110.83,119.51,153.9,104.24,2.42,21.6,26.49,9.72,69.56,,408,Severe
DL002,2018-11-15,112.51,217.82,120.85,102.12,155.02,87.57,1.96,22.7,32.54,6.36,46.26,,300,Poor
DL002,2018-11-16,146.86,297.68,186.3,112.92,211.92,88.65,2.11,22.49,25.35,7,30.67,,320,Very Poor
DL002,2018-11-17,177.6,401.42,219.16,137.73,231.19,129.94,3.77,6.99,22.72,9.67,35.29,,326,Very Poor
DL002,2018-11-18,214.24,444.52,107.45,129.78,131.88,134.82,3.98,9.44,32.71,13.2,48.66,,458,Severe
DL002,2018-11-19,226.15,352.86,9.41,86.99,53.25,132.15,3.63,3.75,45.49,6.52,31.88,,368,Very Poor
DL002,2018-11-20,261.3,474.24,187.41,147.98,214.9,136.9,4.29,9.59,31.43,12.38,57.86,,398,Very Poor
DL002,2018-11-21,245.47,506.24,277,145.29,300.03,124.22,3.89,8.2,23.62,12.59,44,,523,Severe
DL002,2018-11-22,170.8,448.4,259.85,157.4,302.47,129.4,4.54,8.76,27.59,11.57,38.51,,439,Severe
DL002,2018-11-23,215.5,432.07,199.83,127.22,226.4,124.33,3.43,8.68,24.15,13.81,50.6,,445,Severe
DL002,2018-11-24,122.88,314.61,150.95,100.93,199.86,119.36,2.44,6.39,23.66,8.2,30.65,,318,Very Poor
DL002,2018-11-25,188.61,471.08,234.12,138.38,254.8,130.64,3.1,12.14,24.25,13.6,48,,365,Very Poor
DL002,2018-11-26,255.03,539.29,165.85,158.75,212.77,135.64,3.53,14.08,24.24,16.95,64.15,,534,Severe
DL002,2018-11-27,261.51,533.77,174,155.08,188.05,,3,11.91,21.68,20.07,90.85,,559,Severe
DL002,2018-11-28,234.24,479.64,218.66,120.09,240.87,137.8,3.36,9.54,58.32,12.7,87.02,,452,Severe
DL002,2018-11-29,300.95,568.78,291.16,131.78,301.83,135.65,3.88,5.58,24.41,18.88,64.43,,546,Severe
DL002,2018-11-30,242.66,507.5,286.53,118.72,298.7,132.44,3.31,4.22,19.37,15.2,54.87,,524,Severe
DL002,2018-12-01,180.17,437.11,242.62,118.8,257.33,129.97,2.43,5.69,19.12,10.92,48.36,,435,Severe
DL002,2018-12-02,256.62,554.99,220.69,149.47,252.83,126.04,5.42,10.92,40.1,19.62,75.8,,512,Severe
DL002,2018-12-03,278.67,527.86,186.59,130.62,252.3,131.58,2.01,8.62,23.53,15.3,59.41,,543,Severe
DL002,2018-12-04,332.36,615.7,267.65,138.31,292.5,135.43,3.71,17.37,44.32,19.61,95.39,,581,Severe
DL002,2018-12-05,253.28,511.64,226.47,115.02,256.18,69.21,3.66,24.59,20.58,18.37,70.53,,568,Severe
DL002,2018-12-06,311.07,575.62,254.7,124.58,276.04,88.62,4.36,28.08,56.54,20,102.06,,548,Severe
DL002,2018-12-07,246.91,517.2,279.05,132.08,306.16,88,3.72,22.27,28.65,15.29,62.94,,543,Severe
DL002,2018-12-08,257.57,506.47,232.42,139.45,294.09,77.71,4.12,23.35,30.18,14.79,63.96,,472,Severe
DL002,2018-12-09,299.18,535.93,246.83,144.95,276.2,79.98,3.72,29.23,40.03,15.01,64.44,,525,Severe
DL002,2018-12-10,330.9,520.51,201.33,114.88,239.86,87.15,4.33,27.23,66.54,13.82,100.07,,524,Severe
DL002,2018-12-11,338.6,567.64,187.21,116.47,240.58,83.08,4.32,23.94,57.85,14.56,105.5,,542,Severe
DL002,2018-12-12,243.02,379.03,102.97,85.37,129.29,71.25,3.56,21.78,53.26,11.28,75.11,,510,Severe
DL002,2018-12-13,114.97,190.79,107.27,74.44,127,54.28,2.27,15.83,33.71,8.1,47.38,,314,Very Poor
DL002,2018-12-14,116.32,210.69,153.57,94.42,175.4,58.36,2.91,16.08,26.13,8,42.99,,274,Poor
DL002,2018-12-15,130.32,232.46,168.42,108.04,194.77,61.75,1.58,15.9,23.15,8.12,40.43,,303,Very Poor
DL002,2018-12-16,177.8,334.67,217.66,125.71,245.11,72.28,2.74,16.9,25.37,10.33,43.55,,320,Very Poor
DL002,2018-12-17,186.62,361.79,225.99,125.81,251.7,76.46,3.17,18.81,25.02,11.73,47.01,,353,Very Poor
DL002,2018-12-18,216.54,413.43,222.47,145.81,256.05,80.18,3.31,19.22,24.69,12.03,49.1,,373,Very Poor
DL002,2018-12-19,267.77,440.08,256.24,157.75,285.51,74.41,3.23,19.77,20.22,12.87,48.69,,406,Severe
DL002,2018-12-20,324.11,568.59,264.12,160.19,299.71,87.8,4.16,20.65,20.46,18.87,65.25,,524,Severe
DL002,2018-12-21,292.28,488.87,196.23,178.98,151.52,66.7,3.41,14.36,17.65,11.24,46.96,,476,Severe
DL002,2018-12-22,435.97,615.98,229.05,178.69,219.08,103,3.75,15.59,32.19,18.15,91.78,,598,Severe
DL002,2018-12-23,562.62,668.56,158.07,161.9,215.39,121.39,3.44,18.46,68.55,20.03,136.65,,667,Severe
DL002,2018-12-24,586.66,566.44,207.53,149.16,249.35,110.86,4.23,16.5,37.01,21.87,83.06,,686,Severe
DL002,2018-12-25,279.99,438.67,208.14,123.71,237.13,96.97,2.72,9.21,14.1,10.87,38.97,,492,Severe
DL002,2018-12-26,296,484.42,220.64,141.99,249.55,78.38,2.68,11.04,14.75,14.5,54.4,,437,Severe
DL002,2018-12-27,377.12,548.65,203.03,132.87,236.61,87.43,3.81,18.31,25,16.09,81.97,,607,Severe
DL002,2018-12-28,274.46,417.77,183.18,116.1,211.27,82.08,3.77,8.07,14.8,9.54,40.34,,422,Severe
DL002,2018-12-29,319.45,545.17,270.49,140.85,287.25,78.15,2.89,14.26,13.87,14.56,49.77,,498,Severe
DL002,2018-12-30,512.55,616.14,140.91,182.29,218.39,102.1,3.29,17.15,14.03,22.24,75.1,,595,Severe
DL002,2018-12-31,431.14,550.45,162.41,149.55,220.09,95.18,3.87,15.88,17.94,16.93,50.32,,594,Severe
DL003,2018-02-01,230.67,447.27,38.48,79.03,71.6,39.63,1.44,15.17,,,,,,
DL003,2018-02-02,187.25,359.17,30,54.04,68.88,48.96,0.97,11,,,,,376,Very Poor
DL003,2018-02-03,146.5,299.54,22.52,42.34,64.33,47.73,0.85,14.29,,,,,329,Very Poor
DL003,2018-02-04,174.88,305,21.8,46.22,64.69,43.34,0.88,13.66,3.38,0.63,3.93,,340,Very Poor
DL003,2018-02-05,209.42,369.75,37.71,55.55,84.1,39.95,1.03,16.38,27.58,0.81,3.01,,357,Very Poor
DL003,2018-02-06,172.46,332.79,28.49,51.84,72.53,40.44,0.94,14.22,25.52,0.8,2.66,,355,Very Poor
DL003,2018-02-07,157.33,287.79,22.36,49.81,65.49,34.88,0.88,14.45,37.78,0.69,3.22,,330,Very Poor
DL003,2018-02-08,233.12,401.21,46.23,111.81,71.9,31.43,1.41,10.92,33.39,2.48,3.17,,366,Very Poor
DL003,2018-02-09,253.5,424.21,38.68,74.86,72.68,34.9,1.33,13.98,39.25,1.96,4.36,,396,Very Poor
DL003,2018-02-10,266.08,489.75,37.84,192.69,45.29,22.34,3.01,7.15,44.42,10.31,2.52,,460,Severe
DL003,2018-02-11,157.25,336.54,21.32,52.13,54.86,35.64,1.22,8.3,42.18,1.88,2.09,,375,Very Poor
DL003,2018-02-12,83.25,204.12,3.72,23.13,23.6,35.03,0.71,4.54,37.91,0.5,1.41,,240,Poor
DL003,2018-02-13,136.88,218.38,22.99,35,52.72,42.77,0.98,6.29,42.37,0.77,2.17,,246,Poor
DL003,2018-02-14,95.62,192.38,10.65,28.68,37.69,29.64,0.59,7.87,31.14,0.49,1.08,,289,Poor
DL003,2018-02-15,112.58,208.33,7.06,29.33,35.01,32.73,0.73,9.77,33.25,0.54,1.15,,239,Poor
DL003,2018-02-16,153.54,260.21,20.17,39.46,56.57,35.8,0.92,10.85,34.46,0.57,2.38,,308,Very Poor
DL003,2018-02-17,179.92,318.17,14.5,37.34,49.4,36.16,0.93,10.84,31.5,0.8,1.74,,343,Very Poor
DL003,2018-02-18,172.12,300.83,21.72,54.49,44.67,33.95,1.07,9.58,41.64,2.06,2.28,,344,Very Poor
DL003,2018-02-19,249.67,425,36.38,105.68,57.7,29.58,1.69,12.07,43.41,2.18,0.71,,381,Very Poor
DL003,2018-02-20,211.83,403.12,35.73,82.25,62.34,33.79,1.66,12.38,46.04,1.92,1.03,,374,Very Poor
DL003,2018-02-21,224.67,468,39.12,116,66.15,32.15,2.43,8.36,56.4,6.2,4.17,,431,Severe
DL003,2018-02-22,198.12,409.67,27.55,54.15,61.01,46.64,1.48,10.17,43.99,8,12.15,,395,Very Poor
DL003,2018-02-23,197.22,419.09,26.14,51.42,59.14,52.26,1.45,9.63,40.74,14.92,52.33,,359,Very Poor
DL003,2018-02-24,148.33,389.15,28.35,50.82,35.51,20.52,0.06,2.74,10.37,1.25,2.84,,411,Severe
DL003,2018-02-25,107.79,250.09,22.3,42.19,50.53,24.25,0.18,5.26,7.38,0.97,1.17,,316,Very Poor
DL003,2018-02-26,76.12,192.21,10.04,33.42,41.09,36.44,0.52,7.94,35.61,0.44,1.02,,183,Moderate
DL003,2018-02-27,106.13,208.85,21.26,40.07,55.47,34.11,0.7,10.44,36.99,1.09,2.67,,194,Moderate
DL003,2018-02-28,180.27,343.08,29.94,70.94,57.72,37.99,0.96,11.22,46.61,1.35,2.06,,327,Very Poor
DL003,2018-03-01,147.54,312.21,28.34,44.48,58.93,32.2,0.83,8.22,39.67,1.28,2.07,,331,Very Poor
DL003,2018-03-02,182.71,308,24.76,35.86,54.39,33.44,1.38,5.59,51.1,0.99,1.73,,348,Very Poor
DL003,2018-03-03,126.42,273.25,9.13,27.7,34.33,34.99,0.71,4.92,41.28,0.83,0.84,,312,Very Poor
DL003,2018-03-04,89.08,214.29,14.49,30.52,41.37,46.28,0.63,10.05,38.92,0.49,1.18,,243,Poor
DL003,2018-03-05,95.83,194.83,12.63,32.65,43.61,44.57,0.48,10.29,41.86,0.54,1.05,,212,Poor
DL003,2018-03-06,100.18,210.78,11.99,32.64,43.98,16.18,0.22,3.9,21.9,0.78,0.73,,226,Poor
DL003,2018-03-07,106.92,211.04,17.69,40.91,54.35,37.2,0.56,11.17,43.39,0.66,2.09,,261,Poor
DL003,2018-03-08,190.5,399.79,31.52,112.25,55.35,31.86,1.37,7.55,45.22,5.6,2.23,,323,Very Poor
DL003,2018-03-09,175.04,357.71,27.46,59.43,60.11,44.15,0.96,14.1,48.87,1.54,2.5,,358,Very Poor
DL003,2018-03-10,97.33,225.1,9.03,35.04,44.33,39.73,0.41,12.05,37.73,0.64,2.09,,269,Poor
DL003,2018-03-11,101.34,211.75,14,38.79,50.94,40.45,0.56,13.65,45.41,0.52,2.81,,213,Poor
DL003,2018-03-12,130.66,284.54,15.1,39.15,50.34,44.7,0.59,13.32,49.18,0.64,2.32,,301,Very Poor
DL003,2018-03-13,142.62,337.15,25.67,60.68,58.72,39.69,1.02,11,49.57,3.65,2.76,,310,Very Poor
DL003,2018-03-14,123.79,411.7,34.96,64.75,59.91,37.36,0.99,6.69,53.96,2.93,3.57,,347,Very Poor
DL003,2018-03-15,137.12,445.62,24.6,54.77,46.56,45.01,0.81,6.88,39.34,1.7,2.67,,436,Severe
DL003,2018-03-16,131.17,336.96,19.62,27.38,43.67,42.99,0.54,10.46,45,0.8,2.31,,328,Very Poor
DL003,2018-03-17,113.36,266.21,8.87,26.74,32.13,42.6,0.4,10.99,39.08,0.95,2.22,,261,Poor
DL003,2018-03-18,68.38,197.31,2.41,21.27,27.03,25.57,0.4,7.3,90.39,0.55,1.39,,,
DL003,2018-03-19,88.75,259.42,10.52,27.35,36.14,39.84,0.58,8.82,55.52,0.66,2.56,,192,Moderate
DL003,2018-03-20,126.88,327.46,20.73,33.84,46.54,35.7,0.48,6.5,51.22,1.48,2.17,,255,Poor
DL003,2018-03-21,156.21,364.19,8.74,24.68,26.21,51.86,0.59,11.41,68.23,1.35,1.8,,349,Very Poor
DL003,2018-03-22,88.31,211.03,1.87,15.24,18.25,43.11,0.43,6.65,61.3,0.44,1.11,,252,Poor
DL003,2018-03-23,70.88,178.98,7.12,27.93,36.13,30.41,0.41,9.04,45.84,0.48,1.02,,173,Moderate
DL003,2018-03-24,98.86,239.89,13.76,27.92,43.43,32.84,0.45,12.2,47.13,0.64,2.23,,206,Poor
DL003,2018-03-25,94.31,247.92,5.52,24.52,31.99,35,0.46,12.14,47.31,0.46,1.2,,221,Poor
DL003,2018-03-26,106.79,267.83,9.16,27,35.74,34.41,0.52,14.47,48.18,0.53,1.5,,234,Poor
DL003,2018-03-27,130.88,331.54,15.78,24.17,41.06,33.38,0.9,9.77,51.72,1.01,2.29,,300,Poor
DL003,2018-03-28,132.38,377.67,19.98,93.91,37.19,18.8,1.52,5.65,33.6,6.04,1.98,,335,Very Poor
DL003,2018-03-29,107.33,266.58,5.01,22.88,29.22,35.57,0.45,13.64,51.93,0.62,1.79,,274,Poor
DL003,2018-03-30,124.33,312,2.57,17.76,22.26,36.45,0.4,7.26,55.06,0.85,1.9,,265,Poor
DL003,2018-03-31,,,,,,,,,,,,,,
DL003,2018-04-01,100.17,308.67,1.02,18.56,25.48,34.99,0.78,5.47,75.91,0.73,1.12,,,
DL003,2018-04-02,114.25,301.79,5.05,26,31.95,32.74,0.73,4.73,80.59,0.76,1.04,,296,Poor
DL003,2018-04-03,115.12,315.25,3.06,23.4,35.44,34.52,0.77,7.49,80.1,0.83,2.34,,269,Poor
DL003,2018-04-04,137.88,343.96,8.82,27.66,38.04,45.47,0.88,8.12,80.04,0.96,1.97,,304,Very Poor
DL003,2018-04-05,219.58,453.38,10.13,34.53,33.08,46.21,0.94,13.97,30.58,1.07,2.39,,414,Severe
DL003,2018-04-06,108.71,258.61,4.4,21.28,23.43,42.02,0.55,9.51,56.39,0.51,1.01,,317,Very Poor
